time,v(1),i(V1),v(X0.q)
3.6828000e-02,4.5867531e-01,-1.1167647e-06,4.4522062e-08
3.6928000e-02,4.5989837e-01,-1.1160465e-06,4.4633702e-08
3.7028000e-02,4.6112124e-01,-1.1153292e-06,4.4745271e-08
3.7128000e-02,4.6234393e-01,-1.1146080e-06,4.4856768e-08
3.7228000e-02,4.6356644e-01,-1.1138877e-06,4.4968193e-08
3.7328000e-02,4.6478876e-01,-1.1131635e-06,4.5079545e-08
3.7428000e-02,4.6601090e-01,-1.1124402e-06,4.5190826e-08
3.7528000e-02,4.6723286e-01,-1.1117132e-06,4.5302033e-08
3.7628000e-02,4.6845463e-01,-1.1109869e-06,4.5413168e-08
3.7728000e-02,4.6967622e-01,-1.1102569e-06,4.5524231e-08
3.7828000e-02,4.7089762e-01,-1.1095277e-06,4.5635220e-08
3.7928000e-02,4.7211883e-01,-1.1087947e-06,4.5746136e-08
3.8028000e-02,4.7333986e-01,-1.1080626e-06,4.5856979e-08
3.8128000e-02,4.7456071e-01,-1.1073267e-06,4.5967748e-08
3.8228000e-02,4.7578136e-01,-1.1065917e-06,4.6078444e-08
3.8328000e-02,4.7700183e-01,-1.1058529e-06,4.6189066e-08
3.8428000e-02,4.7822211e-01,-1.1051150e-06,4.6299615e-08
3.8528000e-02,4.7944220e-01,-1.1043733e-06,4.6410089e-08
3.8628000e-02,4.8066210e-01,-1.1036325e-06,4.6520489e-08
3.8728000e-02,4.8188181e-01,-1.1028879e-06,4.6630815e-08
3.8828000e-02,4.8310133e-01,-1.1021442e-06,4.6741067e-08
3.8928000e-02,4.8432066e-01,-1.1013968e-06,4.6851244e-08
3.9028000e-02,4.8553980e-01,-1.1006503e-06,4.6961346e-08
3.9128000e-02,4.8675875e-01,-1.0999000e-06,4.7071374e-08
3.9228000e-02,4.8797750e-01,-1.0991506e-06,4.7181327e-08
3.9328000e-02,4.8919607e-01,-1.0983975e-06,4.7291204e-08
3.9428000e-02,4.9041444e-01,-1.0976453e-06,4.7401006e-08
3.9528000e-02,4.9163261e-01,-1.0968894e-06,4.7510733e-08
3.9628000e-02,4.9285059e-01,-1.0961343e-06,4.7620384e-08
3.9728000e-02,4.9406838e-01,-1.0953756e-06,4.7729959e-08
3.9828000e-02,4.9528597e-01,-1.0946178e-06,4.7839459e-08
3.9928000e-02,4.9650337e-01,-1.0938562e-06,4.7948883e-08
4.0028000e-02,4.9772057e-01,-1.0930956e-06,4.8058230e-08
4.0128000e-02,4.9893757e-01,-1.0923313e-06,4.8167502e-08
4.0228000e-02,5.0015438e-01,-1.0915679e-06,4.8276697e-08
4.0328000e-02,5.0137099e-01,-1.0908008e-06,4.8385815e-08
4.0428000e-02,5.0258740e-01,-1.0900346e-06,4.8494857e-08
4.0528000e-02,5.0380362e-01,-1.0892648e-06,4.8603822e-08
4.0628000e-02,5.0501963e-01,-1.0884959e-06,4.8712710e-08
4.0728000e-02,5.0623545e-01,-1.0877233e-06,4.8821521e-08
4.0828000e-02,5.0745106e-01,-1.0869517e-06,4.8930255e-08
4.0928000e-02,5.0866648e-01,-1.0861763e-06,4.9038911e-08
4.1028000e-02,5.0988169e-01,-1.0854020e-06,4.9147490e-08
4.1128000e-02,5.1109670e-01,-1.0846240e-06,4.9255991e-08
4.1228000e-02,5.1231151e-01,-1.0838469e-06,4.9364415e-08
4.1328000e-02,5.1352612e-01,-1.0830662e-06,4.9472760e-08
4.1428000e-02,5.1474053e-01,-1.0822864e-06,4.9581028e-08
4.1528000e-02,5.1595473e-01,-1.0815030e-06,4.9689218e-08
4.1628000e-02,5.1716873e-01,-1.0807205e-06,4.9797329e-08
4.1728000e-02,5.1838253e-01,-1.0799344e-06,4.9905361e-08
4.1828000e-02,5.1959612e-01,-1.0791493e-06,5.0013316e-08
4.1928000e-02,5.2080950e-01,-1.0783606e-06,5.0121191e-08
4.2028000e-02,5.2202268e-01,-1.0775728e-06,5.0228988e-08
4.2128000e-02,5.2323566e-01,-1.0767814e-06,5.0336706e-08
4.2228000e-02,5.2444842e-01,-1.0759910e-06,5.0444344e-08
4.2328000e-02,5.2566098e-01,-1.0751970e-06,5.0551904e-08
4.2428000e-02,5.2687333e-01,-1.0744040e-06,5.0659384e-08
4.2528000e-02,5.2808548e-01,-1.0736074e-06,5.0766784e-08
4.2628000e-02,5.2929742e-01,-1.0728117e-06,5.0874105e-08
4.2728000e-02,5.3050914e-01,-1.0720125e-06,5.0981346e-08
4.2828000e-02,5.3172066e-01,-1.0712143e-06,5.1088508e-08
4.2928000e-02,5.3293197e-01,-1.0704124e-06,5.1195589e-08
4.3028000e-02,5.3414306e-01,-1.0696116e-06,5.1302590e-08
4.3128000e-02,5.3535395e-01,-1.0688072e-06,5.1409511e-08
4.3228000e-02,5.3656463e-01,-1.0680038e-06,5.1516352e-08
4.3328000e-02,5.3777509e-01,-1.0671969e-06,5.1623112e-08
4.3428000e-02,5.3898534e-01,-1.0663909e-06,5.1729791e-08
4.3528000e-02,5.4019538e-01,-1.0655814e-06,5.1836390e-08
4.3628000e-02,5.4140520e-01,-1.0647729e-06,5.1942907e-08
4.3728000e-02,5.4261481e-01,-1.0639609e-06,5.2049344e-08
4.3828000e-02,5.4382421e-01,-1.0631499e-06,5.2155700e-08
4.3928000e-02,5.4503339e-01,-1.0623353e-06,5.2261974e-08
4.4028000e-02,5.4624236e-01,-1.0615218e-06,5.2368167e-08
4.4128000e-02,5.4745111e-01,-1.0607048e-06,5.2474278e-08
4.4228000e-02,5.4865965e-01,-1.0598888e-06,5.2580308e-08
4.4328000e-02,5.4986797e-01,-1.0590692e-06,5.2686256e-08
4.4428000e-02,5.5107607e-01,-1.0582507e-06,5.2792122e-08
4.4528000e-02,5.5228395e-01,-1.0574287e-06,5.2897906e-08
4.4628000e-02,5.5349162e-01,-1.0566077e-06,5.3003608e-08
4.4728000e-02,5.5469906e-01,-1.0557832e-06,5.3109227e-08
4.4828000e-02,5.5590629e-01,-1.0549598e-06,5.3214764e-08
4.4928000e-02,5.5711330e-01,-1.0541329e-06,5.3320219e-08
4.5028000e-02,5.5832009e-01,-1.0533070e-06,5.3425591e-08
4.5128000e-02,5.5952666e-01,-1.0524776e-06,5.3530880e-08
4.5228000e-02,5.6073301e-01,-1.0516494e-06,5.3636086e-08
4.5328000e-02,5.6193913e-01,-1.0508176e-06,5.3741210e-08
4.5428000e-02,5.6314504e-01,-1.0499869e-06,5.3846250e-08
4.5528000e-02,5.6435072e-01,-1.0491527e-06,5.3951207e-08
4.5628000e-02,5.6555618e-01,-1.0483196e-06,5.4056081e-08
4.5728000e-02,5.6676142e-01,-1.0474830e-06,5.4160871e-08
4.5828000e-02,5.6796643e-01,-1.0466475e-06,5.4265577e-08
4.5928000e-02,5.6917122e-01,-1.0458086e-06,5.4370200e-08
4.6028000e-02,5.7037578e-01,-1.0449707e-06,5.4474739e-08
4.6128000e-02,5.7158012e-01,-1.0441294e-06,5.4579194e-08
4.6228000e-02,5.7278423e-01,-1.0432892e-06,5.4683565e-08
4.6328000e-02,5.7398812e-01,-1.0424455e-06,5.4787852e-08
4.6428000e-02,5.7519178e-01,-1.0416030e-06,5.4892054e-08
4.6528000e-02,5.7639521e-01,-1.0407570e-06,5.4996172e-08
4.6628000e-02,5.7759842e-01,-1.0399121e-06,5.5100206e-08
4.6728000e-02,5.7880139e-01,-1.0390638e-06,5.5204154e-08
4.6828000e-02,5.8000414e-01,-1.0382166e-06,5.5308018e-08
4.6928000e-02,5.8120666e-01,-1.0373660e-06,5.5411798e-08
4.7028000e-02,5.8240895e-01,-1.0365165e-06,5.5515492e-08
4.7128000e-02,5.8361101e-01,-1.0356636e-06,5.5619101e-08
4.7228000e-02,5.8481284e-01,-1.0348118e-06,5.5722624e-08
4.7328000e-02,5.8601444e-01,-1.0339566e-06,5.5826063e-08
4.7428000e-02,5.8721581e-01,-1.0331026e-06,5.5929416e-08
4.7528000e-02,5.8841695e-01,-1.0322451e-06,5.6032683e-08
4.7628000e-02,5.8961785e-01,-1.0313888e-06,5.6135865e-08
4.7728000e-02,5.9081852e-01,-1.0305291e-06,5.6238961e-08
4.7828000e-02,5.9201896e-01,-1.0296706e-06,5.6341971e-08
4.7928000e-02,5.9321916e-01,-1.0288087e-06,5.6444895e-08
4.8028000e-02,5.9441913e-01,-1.0279479e-06,5.6547733e-08
4.8128000e-02,5.9561887e-01,-1.0270837e-06,5.6650484e-08
4.8228000e-02,5.9681837e-01,-1.0262208e-06,5.6753149e-08
4.8328000e-02,5.9801763e-01,-1.0253544e-06,5.6855728e-08
4.8428000e-02,5.9921666e-01,-1.0244893e-06,5.6958220e-08
4.8528000e-02,6.0041545e-01,-1.0236207e-06,5.7060626e-08
4.8628000e-02,6.0161400e-01,-1.0227534e-06,5.7162945e-08
4.8728000e-02,6.0281232e-01,-1.0218826e-06,5.7265176e-08
4.8828000e-02,6.0401040e-01,-1.0210131e-06,5.7367321e-08
4.8928000e-02,6.0520824e-01,-1.0201402e-06,5.7469379e-08
4.9028000e-02,6.0640584e-01,-1.0192686e-06,5.7571349e-08
4.9128000e-02,6.0760321e-01,-1.0183935e-06,5.7673232e-08
4.9228000e-02,6.0880033e-01,-1.0175197e-06,5.7775028e-08
4.9328000e-02,6.0999721e-01,-1.0166426e-06,5.7876736e-08
4.9428000e-02,6.1119385e-01,-1.0157667e-06,5.7978357e-08
4.9528000e-02,6.1239025e-01,-1.0148874e-06,5.8079889e-08
4.9628000e-02,6.1358641e-01,-1.0140093e-06,5.8181334e-08
4.9728000e-02,6.1478233e-01,-1.0131279e-06,5.8282691e-08
4.9828000e-02,6.1597800e-01,-1.0122478e-06,5.8383960e-08
4.9928000e-02,6.1717343e-01,-1.0113643e-06,5.8485140e-08
5.0028000e-02,6.1836862e-01,-1.0104821e-06,5.8586233e-08
5.0128000e-02,6.1956356e-01,-1.0095966e-06,5.8687237e-08
5.0228000e-02,6.2075826e-01,-1.0087123e-06,5.8788152e-08
5.0328000e-02,6.2195271e-01,-1.0078247e-06,5.8888979e-08
5.0428000e-02,6.2314692e-01,-1.0069383e-06,5.8989717e-08
5.0528000e-02,6.2434088e-01,-1.0060487e-06,5.9090366e-08
5.0628000e-02,6.2553459e-01,-1.0051603e-06,5.9190927e-08
5.0728000e-02,6.2672806e-01,-1.0042686e-06,5.9291398e-08
5.0828000e-02,6.2792128e-01,-1.0033782e-06,5.9391781e-08
5.0928000e-02,6.2911425e-01,-1.0024845e-06,5.9492074e-08
5.1028000e-02,6.3030698e-01,-1.0015921e-06,5.9592278e-08
5.1128000e-02,6.3149945e-01,-1.0006964e-06,5.9692392e-08
5.1228000e-02,6.3269168e-01,-9.9980202e-07,5.9792417e-08
5.1328000e-02,6.3388365e-01,-9.9890433e-07,5.9892352e-08
5.1428000e-02,6.3507538e-01,-9.9800795e-07,5.9992198e-08
5.1528000e-02,6.3626686e-01,-9.9710828e-07,6.0091954e-08
5.1628000e-02,6.3745808e-01,-9.9620994e-07,6.0191620e-08
5.1728000e-02,6.3864905e-01,-9.9530832e-07,6.0291196e-08
5.1828000e-02,6.3983977e-01,-9.9440802e-07,6.0390681e-08
5.1928000e-02,6.4103024e-01,-9.9350445e-07,6.0490077e-08
5.2028000e-02,6.4222045e-01,-9.9260223e-07,6.0589382e-08
5.2128000e-02,6.4341042e-01,-9.9169673e-07,6.0688597e-08
5.2228000e-02,6.4460012e-01,-9.9079258e-07,6.0787722e-08
5.2328000e-02,6.4578957e-01,-9.8988516e-07,6.0886756e-08
5.2428000e-02,6.4697877e-01,-9.8897910e-07,6.0985699e-08
5.2528000e-02,6.4816771e-01,-9.8806979e-07,6.1084551e-08
5.2628000e-02,6.4935640e-01,-9.8716184e-07,6.1183313e-08
5.2728000e-02,6.5054483e-01,-9.8625064e-07,6.1281983e-08
5.2828000e-02,6.5173300e-01,-9.8534081e-07,6.1380563e-08
5.2928000e-02,6.5292092e-01,-9.8442774e-07,6.1479051e-08
5.3028000e-02,6.5410858e-01,-9.8351604e-07,6.1577449e-08
5.3128000e-02,6.5529598e-01,-9.8260112e-07,6.1675755e-08
5.3228000e-02,6.5648312e-01,-9.8168757e-07,6.1773969e-08
5.3328000e-02,6.5767000e-01,-9.8077080e-07,6.1872092e-08
5.3428000e-02,6.5885662e-01,-9.7985542e-07,6.1970123e-08
5.3528000e-02,6.6004298e-01,-9.7893683e-07,6.2068063e-08
5.3628000e-02,6.6122909e-01,-9.7801963e-07,6.2165911e-08
5.3728000e-02,6.6241493e-01,-9.7709921e-07,6.2263667e-08
5.3828000e-02,6.6360051e-01,-9.7618021e-07,6.2361331e-08
5.3928000e-02,6.6478582e-01,-9.7525800e-07,6.2458902e-08
5.4028000e-02,6.6597088e-01,-9.7433720e-07,6.2556382e-08
5.4128000e-02,6.6715567e-01,-9.7341321e-07,6.2653770e-08
5.4228000e-02,6.6834020e-01,-9.7249064e-07,6.2751065e-08
5.4328000e-02,6.6952446e-01,-9.7156487e-07,6.2848268e-08
5.4428000e-02,6.7070846e-01,-9.7064053e-07,6.2945378e-08
5.4528000e-02,6.7189220e-01,-9.6971301e-07,6.3042396e-08
5.4628000e-02,6.7307567e-01,-9.6878693e-07,6.3139321e-08
5.4728000e-02,6.7425887e-01,-9.6785767e-07,6.3236153e-08
5.4828000e-02,6.7544181e-01,-9.6692985e-07,6.3332892e-08
5.4928000e-02,6.7662448e-01,-9.6599886e-07,6.3429539e-08
5.5028000e-02,6.7780689e-01,-9.6506933e-07,6.3526092e-08
5.5128000e-02,6.7898902e-01,-9.6413663e-07,6.3622552e-08
5.5228000e-02,6.8017089e-01,-9.6320538e-07,6.3718919e-08
5.5328000e-02,6.8135249e-01,-9.6227099e-07,6.3815193e-08
5.5428000e-02,6.8253382e-01,-9.6133805e-07,6.3911374e-08
5.5528000e-02,6.8371489e-01,-9.6040197e-07,6.4007461e-08
5.5628000e-02,6.8489568e-01,-9.5946737e-07,6.4103454e-08
5.5728000e-02,6.8607620e-01,-9.5852962e-07,6.4199354e-08
5.5828000e-02,6.8725645e-01,-9.5759335e-07,6.4295160e-08
5.5928000e-02,6.8843643e-01,-9.5665394e-07,6.4390873e-08
5.6028000e-02,6.8961614e-01,-9.5571603e-07,6.4486491e-08
5.6128000e-02,6.9079557e-01,-9.5477498e-07,6.4582016e-08
5.6228000e-02,6.9197474e-01,-9.5383543e-07,6.4677446e-08
5.6328000e-02,6.9315362e-01,-9.5289276e-07,6.4772783e-08
5.6428000e-02,6.9433224e-01,-9.5195160e-07,6.4868025e-08
5.6528000e-02,6.9551058e-01,-9.5100732e-07,6.4963173e-08
5.6628000e-02,6.9668865e-01,-9.5006454e-07,6.5058226e-08
5.6728000e-02,6.9786644e-01,-9.4911867e-07,6.5153185e-08
5.6828000e-02,6.9904396e-01,-9.4817431e-07,6.5248050e-08
5.6928000e-02,7.0022120e-01,-9.4722685e-07,6.5342820e-08
5.7028000e-02,7.0139816e-01,-9.4628091e-07,6.5437496e-08
5.7128000e-02,7.0257485e-01,-9.4533188e-07,6.5532076e-08
5.7228000e-02,7.0375126e-01,-9.4438439e-07,6.5626562e-08
5.7328000e-02,7.0492739e-01,-9.4343381e-07,6.5720953e-08
5.7428000e-02,7.0610325e-01,-9.4248476e-07,6.5815249e-08
5.7528000e-02,7.0727882e-01,-9.4153264e-07,6.5909450e-08
5.7628000e-02,7.0845412e-01,-9.4058207e-07,6.6003555e-08
5.7728000e-02,7.0962913e-01,-9.3962842e-07,6.6097566e-08
5.7828000e-02,7.1080387e-01,-9.3867633e-07,6.6191481e-08
5.7928000e-02,7.1197832e-01,-9.3772117e-07,6.6285301e-08
5.8028000e-02,7.1315250e-01,-9.3676758e-07,6.6379026e-08
5.8128000e-02,7.1432639e-01,-9.3581093e-07,6.6472654e-08
5.8228000e-02,7.1550000e-01,-9.3485584e-07,6.6566188e-08
5.8328000e-02,7.1667333e-01,-9.3389771e-07,6.6659625e-08
5.8428000e-02,7.1784637e-01,-9.3294115e-07,6.6752967e-08
5.8528000e-02,7.1901914e-01,-9.3198155e-07,6.6846214e-08
5.8628000e-02,7.2019161e-01,-9.3102353e-07,6.6939364e-08
5.8728000e-02,7.2136381e-01,-9.3006247e-07,6.7032418e-08
5.8828000e-02,7.2253572e-01,-9.2910300e-07,6.7125376e-08
5.8928000e-02,7.2370734e-01,-9.2814051e-07,6.7218239e-08
5.9028000e-02,7.2487868e-01,-9.2717961e-07,6.7311005e-08
5.9128000e-02,7.2604973e-01,-9.2621569e-07,6.7403674e-08
5.9228000e-02,7.2722050e-01,-9.2525338e-07,6.7496248e-08
5.9328000e-02,7.2839097e-01,-9.2428805e-07,6.7588725e-08
5.9428000e-02,7.2956116e-01,-9.2332433e-07,6.7681105e-08
5.9528000e-02,7.3073107e-01,-9.2235760e-07,6.7773390e-08
5.9628000e-02,7.3190068e-01,-9.2139249e-07,6.7865577e-08
5.9728000e-02,7.3307001e-01,-9.2042439e-07,6.7957668e-08
5.9828000e-02,7.3423904e-01,-9.1945790e-07,6.8049662e-08
5.9928000e-02,7.3540779e-01,-9.1848843e-07,6.8141559e-08
6.0028000e-02,7.3657624e-01,-9.1752058e-07,6.8233360e-08
6.0128000e-02,7.3774441e-01,-9.1654975e-07,6.8325063e-08
6.0228000e-02,7.3891228e-01,-9.1558056e-07,6.8416670e-08
6.0328000e-02,7.4007986e-01,-9.1460839e-07,6.8508179e-08
6.0428000e-02,7.4124715e-01,-9.1363787e-07,6.8599592e-08
6.0528000e-02,7.4241415e-01,-9.1266437e-07,6.8690907e-08
6.0628000e-02,7.4358085e-01,-9.1169253e-07,6.8782125e-08
6.0728000e-02,7.4474726e-01,-9.1071773e-07,6.8873245e-08
6.0828000e-02,7.4591338e-01,-9.0974458e-07,6.8964268e-08
6.0928000e-02,7.4707920e-01,-9.0876848e-07,6.9055194e-08
6.1028000e-02,7.4824473e-01,-9.0779404e-07,6.9146022e-08
6.1128000e-02,7.4940996e-01,-9.0681665e-07,6.9236753e-08
6.1228000e-02,7.5057490e-01,-9.0584094e-07,6.9327385e-08
6.1328000e-02,7.5173954e-01,-9.0486229e-07,6.9417921e-08
6.1428000e-02,7.5290388e-01,-9.0388531e-07,6.9508358e-08
6.1528000e-02,7.5406792e-01,-9.0290540e-07,6.9598697e-08
6.1628000e-02,7.5523167e-01,-9.0192718e-07,6.9688939e-08
6.1728000e-02,7.5639512e-01,-9.0094603e-07,6.9779083e-08
6.1828000e-02,7.5755827e-01,-8.9996657e-07,6.9869128e-08
6.1928000e-02,7.5872112e-01,-8.9898419e-07,6.9959076e-08
6.2028000e-02,7.5988368e-01,-8.9800352e-07,7.0048925e-08
6.2128000e-02,7.6104593e-01,-8.9701993e-07,7.0138676e-08
6.2228000e-02,7.6220788e-01,-8.9603804e-07,7.0228329e-08
6.2328000e-02,7.6336953e-01,-8.9505325e-07,7.0317884e-08
6.2428000e-02,7.6453088e-01,-8.9407018e-07,7.0407340e-08
6.2528000e-02,7.6569193e-01,-8.9308421e-07,7.0496698e-08
6.2628000e-02,7.6685267e-01,-8.9209995e-07,7.0585957e-08
6.2728000e-02,7.6801312e-01,-8.9111281e-07,7.0675118e-08
6.2828000e-02,7.6917326e-01,-8.9012739e-07,7.0764180e-08
6.2928000e-02,7.7033309e-01,-8.8913909e-07,7.0853143e-08
6.3028000e-02,7.7149262e-01,-8.8815252e-07,7.0942008e-08
6.3128000e-02,7.7265185e-01,-8.8716308e-07,7.1030773e-08
6.3228000e-02,7.7381077e-01,-8.8617537e-07,7.1119440e-08
6.3328000e-02,7.7496939e-01,-8.8518480e-07,7.1208008e-08
6.3428000e-02,7.7612770e-01,-8.8419598e-07,7.1296477e-08
6.3528000e-02,7.7728570e-01,-8.8320429e-07,7.1384847e-08
6.3628000e-02,7.7844340e-01,-8.8221435e-07,7.1473118e-08
6.3728000e-02,7.7960079e-01,-8.8122156e-07,7.1561290e-08
6.3828000e-02,7.8075787e-01,-8.8023053e-07,7.1649363e-08
6.3928000e-02,7.8191465e-01,-8.7923665e-07,7.1737336e-08
6.4028000e-02,7.8307111e-01,-8.7824454e-07,7.1825210e-08
6.4128000e-02,7.8422727e-01,-8.7724959e-07,7.1912985e-08
6.4228000e-02,7.8538312e-01,-8.7625641e-07,7.2000660e-08
6.4328000e-02,7.8653865e-01,-8.7526040e-07,7.2088236e-08
6.4428000e-02,7.8769388e-01,-8.7426617e-07,7.2175712e-08
6.4528000e-02,7.8884879e-01,-8.7326911e-07,7.2263089e-08
6.4628000e-02,7.9000340e-01,-8.7227384e-07,7.2350366e-08
6.4728000e-02,7.9115769e-01,-8.7127575e-07,7.2437544e-08
6.4828000e-02,7.9231167e-01,-8.7027946e-07,7.2524621e-08
6.4928000e-02,7.9346534e-01,-8.6928034e-07,7.2611599e-08
6.5028000e-02,7.9461869e-01,-8.6828304e-07,7.2698478e-08
6.5128000e-02,7.9577173e-01,-8.6728292e-07,7.2785256e-08
6.5228000e-02,7.9692445e-01,-8.6628462e-07,7.2871934e-08
6.5328000e-02,7.9807686e-01,-8.6528351e-07,7.2958513e-08
6.5428000e-02,7.9922896e-01,-8.6428422e-07,7.3044991e-08
6.5528000e-02,8.0038074e-01,-8.6328213e-07,7.3131369e-08
6.5628000e-02,8.0153221e-01,-8.6228187e-07,7.3217648e-08
6.5728000e-02,8.0268335e-01,-8.6127882e-07,7.3303826e-08
6.5828000e-02,8.0383418e-01,-8.6027760e-07,7.3389903e-08
6.5928000e-02,8.0498470e-01,-8.5927360e-07,7.3475881e-08
6.6028000e-02,8.0613489e-01,-8.5827144e-07,7.3561758e-08
6.6128000e-02,8.0728477e-01,-8.5726650e-07,7.3647535e-08
6.6228000e-02,8.0843433e-01,-8.5626341e-07,7.3733212e-08
6.6328000e-02,8.0958357e-01,-8.5525754e-07,7.3818788e-08
6.6428000e-02,8.1073249e-01,-8.5425353e-07,7.3904263e-08
6.6528000e-02,8.1188109e-01,-8.5324676e-07,7.3989638e-08
6.6628000e-02,8.1302937e-01,-8.5224185e-07,7.4074913e-08
6.6728000e-02,8.1417733e-01,-8.5123418e-07,7.4160086e-08
6.6828000e-02,8.1532497e-01,-8.5022838e-07,7.4245160e-08
6.6928000e-02,8.1647228e-01,-8.4921982e-07,7.4330132e-08
6.7028000e-02,8.1761928e-01,-8.4821314e-07,7.4415004e-08
6.7128000e-02,8.1876595e-01,-8.4720372e-07,7.4499775e-08
6.7228000e-02,8.1991229e-01,-8.4619618e-07,7.4584445e-08
6.7328000e-02,8.2105832e-01,-8.4518590e-07,7.4669014e-08
6.7428000e-02,8.2220401e-01,-8.4417751e-07,7.4753482e-08
6.7528000e-02,8.2334939e-01,-8.4316639e-07,7.4837849e-08
6.7628000e-02,8.2449444e-01,-8.4215716e-07,7.4922115e-08
6.7728000e-02,8.2563916e-01,-8.4114521e-07,7.5006280e-08
6.7828000e-02,8.2678356e-01,-8.4013515e-07,7.5090344e-08
6.7928000e-02,8.2792763e-01,-8.3912239e-07,7.5174307e-08
6.8028000e-02,8.2907138e-01,-8.3811153e-07,7.5258169e-08
6.8128000e-02,8.3021480e-01,-8.3709795e-07,7.5341929e-08
6.8228000e-02,8.3135788e-01,-8.3608630e-07,7.5425589e-08
6.8328000e-02,8.3250065e-01,-8.3507194e-07,7.5509146e-08
6.8428000e-02,8.3364308e-01,-8.3405950e-07,7.5592603e-08
6.8528000e-02,8.3478518e-01,-8.3304436e-07,7.5675958e-08
6.8628000e-02,8.3592696e-01,-8.3203115e-07,7.5759212e-08
6.8728000e-02,8.3706840e-01,-8.3101525e-07,7.5842364e-08
6.8828000e-02,8.3820952e-01,-8.3000128e-07,7.5925415e-08
6.8928000e-02,8.3935030e-01,-8.2898463e-07,7.6008364e-08
6.9028000e-02,8.4049075e-01,-8.2796992e-07,7.6091212e-08
6.9128000e-02,8.4163087e-01,-8.2695253e-07,7.6173958e-08
6.9228000e-02,8.4277066e-01,-8.2593709e-07,7.6256603e-08
6.9328000e-02,8.4391011e-01,-8.2491898e-07,7.6339146e-08
6.9428000e-02,8.4504923e-01,-8.2390282e-07,7.6421587e-08
6.9528000e-02,8.4618802e-01,-8.2288400e-07,7.6503926e-08
6.9628000e-02,8.4732648e-01,-8.2186713e-07,7.6586164e-08
6.9728000e-02,8.4846459e-01,-8.2084761e-07,7.6668299e-08
6.9828000e-02,8.4960238e-01,-8.1983006e-07,7.6750333e-08
6.9928000e-02,8.5073983e-01,-8.1880985e-07,7.6832265e-08
7.0028000e-02,8.5187694e-01,-8.1779162e-07,7.6914095e-08
7.0128000e-02,8.5301372e-01,-8.1677074e-07,7.6995823e-08
7.0228000e-02,8.5415016e-01,-8.1575185e-07,7.7077449e-08
7.0328000e-02,8.5528626e-01,-8.1473031e-07,7.7158974e-08
7.0428000e-02,8.5642203e-01,-8.1371076e-07,7.7240396e-08
7.0528000e-02,8.5755745e-01,-8.1268858e-07,7.7321716e-08
7.0628000e-02,8.5869254e-01,-8.1166839e-07,7.7402933e-08
7.0728000e-02,8.5982729e-01,-8.1064558e-07,7.7484049e-08
7.0828000e-02,8.6096170e-01,-8.0962476e-07,7.7565063e-08
7.0928000e-02,8.6209577e-01,-8.0860133e-07,7.7645974e-08
7.1028000e-02,8.6322950e-01,-8.0757990e-07,7.7726783e-08
7.1128000e-02,8.6436289e-01,-8.0655585e-07,7.7807490e-08
7.1228000e-02,8.6549594e-01,-8.0553382e-07,7.7888094e-08
7.1328000e-02,8.6662864e-01,-8.0450919e-07,7.7968596e-08
7.1428000e-02,8.6776101e-01,-8.0348657e-07,7.8048996e-08
7.1528000e-02,8.6889303e-01,-8.0246135e-07,7.8129294e-08
7.1628000e-02,8.7002471e-01,-8.0143816e-07,7.8209489e-08
7.1728000e-02,8.7115604e-01,-8.0041237e-07,7.8289581e-08
7.1828000e-02,8.7228703e-01,-7.9938862e-07,7.8369571e-08
7.1928000e-02,8.7341768e-01,-7.9836228e-07,7.8449459e-08
7.2028000e-02,8.7454798e-01,-7.9733797e-07,7.8529244e-08
7.2128000e-02,8.7567794e-01,-7.9631108e-07,7.8608926e-08
7.2228000e-02,8.7680755e-01,-7.9528624e-07,7.8688506e-08
7.2328000e-02,8.7793682e-01,-7.9425882e-07,7.8767983e-08
7.2428000e-02,8.7906573e-01,-7.9323346e-07,7.8847358e-08
7.2528000e-02,8.8019430e-01,-7.9220552e-07,7.8926630e-08
7.2628000e-02,8.8132253e-01,-7.9117964e-07,7.9005799e-08
7.2728000e-02,8.8245040e-01,-7.9015120e-07,7.9084866e-08
7.2828000e-02,8.8357793e-01,-7.8912482e-07,7.9163830e-08
7.2928000e-02,8.8470511e-01,-7.8809589e-07,7.9242691e-08
7.3028000e-02,8.8583194e-01,-7.8706902e-07,7.9321449e-08
7.3128000e-02,8.8695842e-01,-7.8603961e-07,7.9400104e-08
7.3228000e-02,8.8808455e-01,-7.8501227e-07,7.9478657e-08
7.3328000e-02,8.8921033e-01,-7.8398239e-07,7.9557107e-08
7.3428000e-02,8.9033575e-01,-7.8295459e-07,7.9635453e-08
7.3528000e-02,8.9146083e-01,-7.8192425e-07,7.9713697e-08
7.3628000e-02,8.9258555e-01,-7.8089600e-07,7.9791838e-08
7.3728000e-02,8.9370993e-01,-7.7986522e-07,7.9869876e-08
7.3828000e-02,8.9483395e-01,-7.7883653e-07,7.9947811e-08
7.3928000e-02,8.9595761e-01,-7.7780532e-07,8.0025644e-08
7.4028000e-02,8.9708092e-01,-7.7677620e-07,8.0103373e-08
7.4128000e-02,8.9820388e-01,-7.7574457e-07,8.0180999e-08
7.4228000e-02,8.9932649e-01,-7.7471505e-07,8.0258522e-08
7.4328000e-02,9.0044873e-01,-7.7368301e-07,8.0335942e-08
7.4428000e-02,9.0157063e-01,-7.7265309e-07,8.0413258e-08
