time,v(i1),v(X0.Q),v(X0.x)
1.3401550e-05,-1.3148117e+00,-8.9924755e-11,6.8393635e-11
1.3411550e-05,-1.3170735e+00,-8.9603767e-11,6.8032475e-11
1.3421550e-05,-1.3193222e+00,-8.9278184e-11,6.7669737e-11
1.3431550e-05,-1.3215579e+00,-8.8948018e-11,6.7305429e-11
1.3441550e-05,-1.3237805e+00,-8.8613284e-11,6.6939560e-11
1.3451550e-05,-1.3259901e+00,-8.8273998e-11,6.6572141e-11
1.3461550e-05,-1.3281866e+00,-8.7930173e-11,6.6203179e-11
1.3471550e-05,-1.3303699e+00,-8.7581825e-11,6.5832684e-11
1.3481550e-05,-1.3325402e+00,-8.7228969e-11,6.5460666e-11
1.3491550e-05,-1.3346973e+00,-8.6871620e-11,6.5087132e-11
1.3501550e-05,-1.3368412e+00,-8.6509795e-11,6.4712094e-11
1.3511550e-05,-1.3389720e+00,-8.6143510e-11,6.4335559e-11
1.3521550e-05,-1.3410895e+00,-8.5772782e-11,6.3957538e-11
1.3531550e-05,-1.3431938e+00,-8.5397625e-11,6.3578039e-11
1.3541550e-05,-1.3452848e+00,-8.5018059e-11,6.3197071e-11
1.3551550e-05,-1.3473625e+00,-8.4634099e-11,6.2814645e-11
1.3561550e-05,-1.3494270e+00,-8.4245764e-11,6.2430768e-11
1.3571550e-05,-1.3514781e+00,-8.3853071e-11,6.2045452e-11
1.3581550e-05,-1.3535159e+00,-8.3456037e-11,6.1658704e-11
1.3591550e-05,-1.3555404e+00,-8.3054681e-11,6.1270534e-11
1.3601550e-05,-1.3575514e+00,-8.2649022e-11,6.0880952e-11
1.3611550e-05,-1.3595491e+00,-8.2239078e-11,6.0489967e-11
1.3621550e-05,-1.3615333e+00,-8.1824868e-11,6.0097588e-11
1.3631550e-05,-1.3635041e+00,-8.1406411e-11,5.9703825e-11
1.3641550e-05,-1.3654615e+00,-8.0983726e-11,5.9308687e-11
1.3651550e-05,-1.3674053e+00,-8.0556834e-11,5.8912183e-11
1.3661550e-05,-1.3693357e+00,-8.0125753e-11,5.8514324e-11
1.3671550e-05,-1.3712526e+00,-7.9690505e-11,5.8115118e-11
1.3681550e-05,-1.3731559e+00,-7.9251109e-11,5.7714575e-11
1.3691550e-05,-1.3750457e+00,-7.8807586e-11,5.7312705e-11
1.3701550e-05,-1.3769219e+00,-7.8359957e-11,5.6909516e-11
1.3711550e-05,-1.3787845e+00,-7.7908242e-11,5.6505019e-11
1.3721550e-05,-1.3806335e+00,-7.7452464e-11,5.6099222e-11
1.3731550e-05,-1.3824689e+00,-7.6992644e-11,5.5692137e-11
1.3741550e-05,-1.3842906e+00,-7.6528803e-11,5.5283771e-11
1.3751550e-05,-1.3860987e+00,-7.6060964e-11,5.4874135e-11
1.3761550e-05,-1.3878930e+00,-7.5589148e-11,5.4463238e-11
1.3771550e-05,-1.3896737e+00,-7.5113379e-11,5.4051089e-11
1.3781550e-05,-1.3914407e+00,-7.4633678e-11,5.3637699e-11
1.3791550e-05,-1.3931940e+00,-7.4150069e-11,5.3223077e-11
1.3801550e-05,-1.3949334e+00,-7.3662575e-11,5.2807232e-11
1.3811550e-05,-1.3966592e+00,-7.3171218e-11,5.2390175e-11
1.3821550e-05,-1.3983711e+00,-7.2676024e-11,5.1971914e-11
1.3831550e-05,-1.4000693e+00,-7.2177015e-11,5.1552460e-11
1.3841550e-05,-1.4017536e+00,-7.1674215e-11,5.1131822e-11
1.3851550e-05,-1.4034241e+00,-7.1167648e-11,5.0710010e-11
1.3861550e-05,-1.4050807e+00,-7.0657340e-11,5.0287033e-11
1.3871550e-05,-1.4067235e+00,-7.0143314e-11,4.9862902e-11
1.3881550e-05,-1.4083524e+00,-6.9625596e-11,4.9437625e-11
1.3891550e-05,-1.4099673e+00,-6.9104210e-11,4.9011213e-11
1.3901550e-05,-1.4115684e+00,-6.8579182e-11,4.8583676e-11
1.3911550e-05,-1.4131555e+00,-6.8050537e-11,4.8155023e-11
1.3921550e-05,-1.4147287e+00,-6.7518301e-11,4.7725263e-11
1.3931550e-05,-1.4162880e+00,-6.6982500e-11,4.7294407e-11
1.3941550e-05,-1.4178332e+00,-6.6443159e-11,4.6862465e-11
1.3951550e-05,-1.4193645e+00,-6.5900305e-11,4.6429446e-11
1.3961550e-05,-1.4208817e+00,-6.5353965e-11,4.5995359e-11
1.3971550e-05,-1.4223849e+00,-6.4804165e-11,4.5560216e-11
1.3981550e-05,-1.4238741e+00,-6.4250932e-11,4.5124025e-11
1.3991550e-05,-1.4253493e+00,-6.3694293e-11,4.4686797e-11
1.4001550e-05,-1.4268103e+00,-6.3134275e-11,4.4248541e-11
1.4011550e-05,-1.4282573e+00,-6.2570907e-11,4.3809268e-11
1.4021550e-05,-1.4296902e+00,-6.2004214e-11,4.3368986e-11
1.4031550e-05,-1.4311090e+00,-6.1434225e-11,4.2927706e-11
1.4041550e-05,-1.4325136e+00,-6.0860969e-11,4.2485439e-11
1.4051550e-05,-1.4339041e+00,-6.0284473e-11,4.2042192e-11
1.4061550e-05,-1.4352805e+00,-5.9704766e-11,4.1597978e-11
1.4071550e-05,-1.4366427e+00,-5.9121876e-11,4.1152805e-11
1.4081550e-05,-1.4379907e+00,-5.8535831e-11,4.0706683e-11
1.4091550e-05,-1.4393245e+00,-5.7946662e-11,4.0259623e-11
1.4101550e-05,-1.4406441e+00,-5.7354397e-11,3.9811634e-11
1.4111550e-05,-1.4419495e+00,-5.6759064e-11,3.9362726e-11
1.4121550e-05,-1.4432407e+00,-5.6160695e-11,3.8912909e-11
1.4131550e-05,-1.4445176e+00,-5.5559317e-11,3.8462194e-11
1.4141550e-05,-1.4457803e+00,-5.4954961e-11,3.8010590e-11
1.4151550e-05,-1.4470287e+00,-5.4347658e-11,3.7558106e-11
1.4161550e-05,-1.4482628e+00,-5.3737436e-11,3.7104754e-11
1.4171550e-05,-1.4494826e+00,-5.3124326e-11,3.6650543e-11
1.4181550e-05,-1.4506881e+00,-5.2508359e-11,3.6195484e-11
1.4191550e-05,-1.4518793e+00,-5.1889565e-11,3.5739585e-11
1.4201550e-05,-1.4530562e+00,-5.1267976e-11,3.5282858e-11
1.4211550e-05,-1.4542187e+00,-5.0643621e-11,3.4825311e-11
1.4221550e-05,-1.4553669e+00,-5.0016532e-11,3.4366956e-11
1.4231550e-05,-1.4565007e+00,-4.9386740e-11,3.3907803e-11
1.4241550e-05,-1.4576202e+00,-4.8754276e-11,3.3447860e-11
1.4251550e-05,-1.4587252e+00,-4.8119172e-11,3.2987140e-11
1.4261550e-05,-1.4598159e+00,-4.7481460e-11,3.2525650e-11
1.4271550e-05,-1.4608921e+00,-4.6841172e-11,3.2063402e-11
1.4281550e-05,-1.4619539e+00,-4.6198339e-11,3.1600406e-11
1.4291550e-05,-1.4630013e+00,-4.5552993e-11,3.1136672e-11
1.4301550e-05,-1.4640343e+00,-4.4905167e-11,3.0672209e-11
1.4311550e-05,-1.4650528e+00,-4.4254893e-11,3.0207029e-11
1.4321550e-05,-1.4660569e+00,-4.3602203e-11,2.9741140e-11
1.4331550e-05,-1.4670464e+00,-4.2947131e-11,2.9274554e-11
1.4341550e-05,-1.4680215e+00,-4.2289709e-11,2.8807281e-11
1.4351550e-05,-1.4689822e+00,-4.1629969e-11,2.8339329e-11
1.4361550e-05,-1.4699283e+00,-4.0967946e-11,2.7870711e-11
1.4371550e-05,-1.4708599e+00,-4.0303671e-11,2.7401435e-11
1.4381550e-05,-1.4717770e+00,-3.9637179e-11,2.6931512e-11
1.4391550e-05,-1.4726795e+00,-3.8968503e-11,2.6460952e-11
1.4401550e-05,-1.4735676e+00,-3.8297676e-11,2.5989766e-11
1.4411550e-05,-1.4744411e+00,-3.7624732e-11,2.5517963e-11
1.4421550e-05,-1.4753000e+00,-3.6949704e-11,2.5045553e-11
1.4431550e-05,-1.4761444e+00,-3.6272628e-11,2.4572548e-11
1.4441550e-05,-1.4769742e+00,-3.5593536e-11,2.4098956e-11
1.4451550e-05,-1.4777894e+00,-3.4912463e-11,2.3624789e-11
1.4461550e-05,-1.4785900e+00,-3.4229442e-11,2.3150056e-11
1.4471550e-05,-1.4793761e+00,-3.3544509e-11,2.2674768e-11
1.4481550e-05,-1.4801475e+00,-3.2857698e-11,2.2198935e-11
1.4491550e-05,-1.4809044e+00,-3.2169044e-11,2.1722567e-11
1.4501550e-05,-1.4816466e+00,-3.1478580e-11,2.1245674e-11
1.4511550e-05,-1.4823742e+00,-3.0786342e-11,2.0768266e-11
1.4521550e-05,-1.4830872e+00,-3.0092706e-11,2.0290355e-11
1.4531550e-05,-1.4837855e+00,-2.9397018e-11,1.9811950e-11
1.4541550e-05,-1.4844692e+00,-2.8699660e-11,1.9333060e-11
1.4551550e-05,-1.4851382e+00,-2.8000668e-11,1.8853698e-11
1.4561550e-05,-1.4857926e+00,-2.7300077e-11,1.8373872e-11
1.4571550e-05,-1.4864323e+00,-2.6597923e-11,1.7893593e-11
1.4581550e-05,-1.4870574e+00,-2.5894240e-11,1.7412872e-11
1.4591550e-05,-1.4876677e+00,-2.5189064e-11,1.6931718e-11
1.4601550e-05,-1.4882634e+00,-2.4482432e-11,1.6450142e-11
1.4611550e-05,-1.4888444e+00,-2.3774378e-11,1.5968154e-11
1.4621550e-05,-1.4894107e+00,-2.3064938e-11,1.5485765e-11
1.4631550e-05,-1.4899623e+00,-2.2354148e-11,1.5002985e-11
1.4641550e-05,-1.4904992e+00,-2.1642044e-11,1.4519823e-11
1.4651550e-05,-1.4910214e+00,-2.0928663e-11,1.4036291e-11
1.4661550e-05,-1.4915289e+00,-2.0214039e-11,1.3552398e-11
1.4671550e-05,-1.4920216e+00,-1.9498209e-11,1.3068156e-11
1.4681550e-05,-1.4924997e+00,-1.8781210e-11,1.2583573e-11
1.4691550e-05,-1.4929629e+00,-1.8063077e-11,1.2098661e-11
1.4701550e-05,-1.4934115e+00,-1.7343848e-11,1.1613430e-11
1.4711550e-05,-1.4938453e+00,-1.6623557e-11,1.1127890e-11
1.4721550e-05,-1.4942644e+00,-1.5902243e-11,1.0642052e-11
1.4731550e-05,-1.4946687e+00,-1.5179940e-11,1.0155925e-11
1.4741550e-05,-1.4950583e+00,-1.4456687e-11,9.6695207e-12
1.4751550e-05,-1.4954331e+00,-1.3732519e-11,9.1828487e-12
1.4761550e-05,-1.4957932e+00,-1.3007473e-11,8.6959195e-12
1.4771550e-05,-1.4961385e+00,-1.2281585e-11,8.2087434e-12
1.4781550e-05,-1.4964690e+00,-1.1554893e-11,7.7213308e-12
1.4791550e-05,-1.4967848e+00,-1.0827434e-11,7.2336920e-12
1.4801550e-05,-1.4970858e+00,-1.0099244e-11,6.7458373e-12
1.4811550e-05,-1.4973720e+00,-9.3703598e-12,6.2577770e-12
1.4821550e-05,-1.4976434e+00,-8.6408187e-12,5.7695216e-12
1.4831550e-05,-1.4979001e+00,-7.9106577e-12,5.2810814e-12
1.4841550e-05,-1.4981420e+00,-7.1799136e-12,4.7924667e-12
1.4851550e-05,-1.4983690e+00,-6.4486236e-12,4.3036878e-12
1.4861550e-05,-1.4985813e+00,-5.7168248e-12,3.8147552e-12
1.4871550e-05,-1.4987788e+00,-4.9845542e-12,3.3256791e-12
1.4881550e-05,-1.4989616e+00,-4.2518489e-12,2.8364700e-12
1.4891550e-05,-1.4991295e+00,-3.5187462e-12,2.3471381e-12
1.4901550e-05,-1.4992826e+00,-2.7852831e-12,1.8576939e-12
1.4911550e-05,-1.4994209e+00,-2.0514970e-12,1.3681477e-12
1.4912800e-05,-1.4994372e+00,-1.9597045e-12,1.3069469e-12
1.4915300e-05,-1.4994690e+00,-1.7761888e-12,1.1845426e-12
1.4915925e-05,-1.4994768e+00,-1.7303119e-12,1.1539405e-12
1.4917175e-05,-1.4994922e+00,-1.6385495e-12,1.0927356e-12
1.4917487e-05,-1.4994961e+00,-1.6156095e-12,1.0774341e-12
1.4918112e-05,-1.4995037e+00,-1.5697272e-12,1.0468310e-12
1.4918269e-05,-1.4995056e+00,-1.5582568e-12,1.0391802e-12
1.4918581e-05,-1.4995093e+00,-1.5353154e-12,1.0238785e-12
1.4918659e-05,-1.4995103e+00,-1.5295800e-12,1.0200530e-12
1.4918816e-05,-1.4995122e+00,-1.5181093e-12,1.0124021e-12
1.4918855e-05,-1.4995126e+00,-1.5152416e-12,1.0104894e-12
1.4918933e-05,-1.4995136e+00,-1.5095062e-12,1.0066639e-12
1.4918952e-05,-1.4995138e+00,-1.5080724e-12,1.0057075e-12
1.4918991e-05,-1.4995143e+00,-1.5052046e-12,1.0037948e-12
1.4919001e-05,-1.4995144e+00,-1.5044877e-12,1.0033166e-12
1.4919021e-05,-1.4995146e+00,-1.5030538e-12,1.0023603e-12
1.4919060e-05,-1.4995151e+00,-1.5001861e-12,1.0004475e-12
1.4919138e-05,-1.4995160e+00,-1.4973189e-12,9.9853478e-13
1.4919294e-05,-1.4995179e+00,-1.4973208e-12,9.9853478e-13
1.4919607e-05,-1.4995216e+00,-1.4973245e-12,9.9853478e-13
1.4920232e-05,-1.4995290e+00,-1.4973319e-12,9.9853478e-13
1.4921482e-05,-1.4995437e+00,-1.4973465e-12,9.9853478e-13
1.4923982e-05,-1.4995723e+00,-1.4973751e-12,9.9853478e-13
1.4928982e-05,-1.4996267e+00,-1.4974294e-12,9.9853478e-13
1.4938982e-05,-1.4997244e+00,-1.4975270e-12,9.9853478e-13
1.4948982e-05,-1.4998073e+00,-1.4976098e-12,9.9853478e-13
1.4958982e-05,-1.4998755e+00,-1.4976778e-12,9.9853478e-13
1.4968982e-05,-1.4999288e+00,-1.4977311e-12,9.9853478e-13
1.4978982e-05,-1.4999673e+00,-1.4977695e-12,9.9853478e-13
1.4988982e-05,-1.4999910e+00,-1.4977932e-12,9.9853478e-13
1.4998982e-05,-1.4999999e+00,-1.4978021e-12,9.9853478e-13
1.5008982e-05,-1.4999940e+00,-1.4977962e-12,9.9853478e-13
1.5018982e-05,-1.4999733e+00,-1.4977755e-12,9.9853478e-13
1.5028982e-05,-1.4999378e+00,-1.4977401e-12,9.9853478e-13
1.5038982e-05,-1.4998875e+00,-1.4976899e-12,9.9853478e-13
1.5048982e-05,-1.4998224e+00,-1.4976248e-12,9.9853478e-13
1.5058982e-05,-1.4997425e+00,-1.4975450e-12,9.9853478e-13
1.5068982e-05,-1.4996478e+00,-1.4974505e-12,9.9853478e-13
1.5078982e-05,-1.4995383e+00,-1.4973411e-12,9.9853478e-13
1.5088982e-05,-1.4994140e+00,-1.4972170e-12,9.9853478e-13
1.5098982e-05,-1.4992748e+00,-1.4970781e-12,9.9853478e-13
1.5108982e-05,-1.4991209e+00,-1.4969244e-12,9.9853478e-13
1.5118982e-05,-1.4989522e+00,-1.4967559e-12,9.9853478e-13
1.5128982e-05,-1.4987687e+00,-1.4965727e-12,9.9853478e-13
1.5138982e-05,-1.4985704e+00,-1.4963747e-12,9.9853478e-13
1.5148982e-05,-1.4983573e+00,-1.4961619e-12,9.9853478e-13
1.5158982e-05,-1.4981295e+00,-1.4959344e-12,9.9853478e-13
1.5168982e-05,-1.4978868e+00,-1.4956921e-12,9.9853478e-13
1.5178982e-05,-1.4976294e+00,-1.4954350e-12,9.9853478e-13
1.5188982e-05,-1.4973571e+00,-1.4951632e-12,9.9853478e-13
1.5198982e-05,-1.4970701e+00,-1.4948766e-12,9.9853478e-13
1.5208982e-05,-1.4967684e+00,-1.4945753e-12,9.9853478e-13
1.5218982e-05,-1.4964518e+00,-1.4942592e-12,9.9853478e-13
1.5228982e-05,-1.4961205e+00,-1.4939284e-12,9.9853478e-13
1.5238982e-05,-1.4957744e+00,-1.4935828e-12,9.9853478e-13
1.5248982e-05,-1.4954136e+00,-1.4932225e-12,9.9853478e-13
1.5258982e-05,-1.4950380e+00,-1.4928474e-12,9.9853478e-13
1.5268982e-05,-1.4946476e+00,-1.4924576e-12,9.9853478e-13
1.5278982e-05,-1.4942425e+00,-1.4920531e-12,9.9853478e-13
1.5288982e-05,-1.4938226e+00,-1.4916339e-12,9.9853478e-13
1.5298982e-05,-1.4933880e+00,-1.4911999e-12,9.9853478e-13
1.5308982e-05,-1.4929387e+00,-1.4907512e-12,9.9853478e-13
1.5318982e-05,-1.4924746e+00,-1.4902878e-12,9.9853478e-13
1.5328982e-05,-1.4919958e+00,-1.4898097e-12,9.9853478e-13
1.5338982e-05,-1.4915023e+00,-1.4893169e-12,9.9853478e-13
1.5348982e-05,-1.4909940e+00,-1.4888094e-12,9.9853478e-13
1.5358982e-05,-1.4904710e+00,-1.4882872e-12,9.9853478e-13
1.5368982e-05,-1.4899334e+00,-1.4877503e-12,9.9853478e-13
1.5378982e-05,-1.4893810e+00,-1.4871987e-12,9.9853478e-13
1.5388982e-05,-1.4888139e+00,-1.4866325e-12,9.9853478e-13
1.5398982e-05,-1.4882321e+00,-1.4860515e-12,9.9853478e-13
1.5408982e-05,-1.4876357e+00,-1.4854559e-12,9.9853478e-13
1.5418982e-05,-1.4870245e+00,-1.4848457e-12,9.9853478e-13
1.5428982e-05,-1.4863987e+00,-1.4842208e-12,9.9853478e-13
1.5438982e-05,-1.4857582e+00,-1.4835812e-12,9.9853478e-13
1.5448982e-05,-1.4851030e+00,-1.4829270e-12,9.9853478e-13
1.5458982e-05,-1.4844332e+00,-1.4822582e-12,9.9853478e-13
1.5468982e-05,-1.4837487e+00,-1.4815747e-12,9.9853478e-13
1.5478982e-05,-1.4830496e+00,-1.4808766e-12,9.9853478e-13
1.5488982e-05,-1.4823359e+00,-1.4801639e-12,9.9853478e-13
1.5498982e-05,-1.4816075e+00,-1.4794366e-12,9.9853478e-13
1.5508982e-05,-1.4808645e+00,-1.4786947e-12,9.9853478e-13
1.5518982e-05,-1.4801069e+00,-1.4779382e-12,9.9853478e-13
1.5528982e-05,-1.4793347e+00,-1.4771671e-12,9.9853478e-13
1.5538982e-05,-1.4785478e+00,-1.4763814e-12,9.9853478e-13
1.5548982e-05,-1.4777464e+00,-1.4755812e-12,9.9853478e-13
1.5558982e-05,-1.4769304e+00,-1.4747664e-12,9.9853478e-13
1.5568982e-05,-1.4760998e+00,-1.4739370e-12,9.9853478e-13
1.5578982e-05,-1.4752547e+00,-1.4730931e-12,9.9853478e-13
1.5588982e-05,-1.4743950e+00,-1.4722347e-12,9.9853478e-13
1.5598982e-05,-1.4735207e+00,-1.4713617e-12,9.9853478e-13
1.5608982e-05,-1.4726319e+00,-1.4704742e-12,9.9853478e-13
1.5618982e-05,-1.4717286e+00,-1.4695722e-12,9.9853478e-13
1.5628982e-05,-1.4708107e+00,-1.4686557e-12,9.9853478e-13
1.5638982e-05,-1.4698783e+00,-1.4677246e-12,9.9853478e-13
1.5648982e-05,-1.4689315e+00,-1.4667791e-12,9.9853478e-13
1.5658982e-05,-1.4679701e+00,-1.4658192e-12,9.9853478e-13
1.5668982e-05,-1.4669942e+00,-1.4648447e-12,9.9853478e-13
1.5678982e-05,-1.4660039e+00,-1.4638558e-12,9.9853478e-13
1.5688982e-05,-1.4649990e+00,-1.4628525e-12,9.9853478e-13
1.5698982e-05,-1.4639798e+00,-1.4618347e-12,9.9853478e-13
1.5708982e-05,-1.4629460e+00,-1.4608025e-12,9.9853478e-13
1.5718982e-05,-1.4618979e+00,-1.4597559e-12,9.9853478e-13
1.5728982e-05,-1.4608353e+00,-1.4586948e-12,9.9853478e-13
1.5738982e-05,-1.4597583e+00,-1.4576194e-12,9.9853478e-13
1.5748982e-05,-1.4586668e+00,-1.4565296e-12,9.9853478e-13
1.5758982e-05,-1.4575610e+00,-1.4554254e-12,9.9853478e-13
1.5768982e-05,-1.4564408e+00,-1.4543068e-12,9.9853478e-13
1.5778982e-05,-1.4553062e+00,-1.4531739e-12,9.9853478e-13
1.5788982e-05,-1.4541573e+00,-1.4520266e-12,9.9853478e-13
1.5798982e-05,-1.4529940e+00,-1.4508651e-12,9.9853478e-13
1.5808982e-05,-1.4518164e+00,-1.4496891e-12,9.9853478e-13
1.5818982e-05,-1.4506244e+00,-1.4484989e-12,9.9853478e-13
1.5828982e-05,-1.4494181e+00,-1.4472944e-12,9.9853478e-13
1.5838982e-05,-1.4481976e+00,-1.4460756e-12,9.9853478e-13
1.5848982e-05,-1.4469627e+00,-1.4448426e-12,9.9853478e-13
1.5858982e-05,-1.4457135e+00,-1.4435952e-12,9.9853478e-13
1.5868982e-05,-1.4444501e+00,-1.4423337e-12,9.9853478e-13
1.5878982e-05,-1.4431724e+00,-1.4410579e-12,9.9853478e-13
1.5888982e-05,-1.4418805e+00,-1.4397678e-12,9.9853478e-13
1.5898982e-05,-1.4405743e+00,-1.4384636e-12,9.9853478e-13
1.5908982e-05,-1.4392540e+00,-1.4371451e-12,9.9853478e-13
1.5918982e-05,-1.4379194e+00,-1.4358125e-12,9.9853478e-13
1.5928982e-05,-1.4365706e+00,-1.4344657e-12,9.9853478e-13
1.5938982e-05,-1.4352077e+00,-1.4331048e-12,9.9853478e-13
1.5948982e-05,-1.4338306e+00,-1.4317297e-12,9.9853478e-13
1.5958982e-05,-1.4324393e+00,-1.4303405e-12,9.9853478e-13
1.5968982e-05,-1.4310339e+00,-1.4289371e-12,9.9853478e-13
1.5978982e-05,-1.4296144e+00,-1.4275197e-12,9.9853478e-13
1.5988982e-05,-1.4281807e+00,-1.4260881e-12,9.9853478e-13
1.5998982e-05,-1.4267330e+00,-1.4246425e-12,9.9853478e-13
1.6008982e-05,-1.4252712e+00,-1.4231828e-12,9.9853478e-13
1.6018982e-05,-1.4237953e+00,-1.4217091e-12,9.9853478e-13
1.6028982e-05,-1.4223054e+00,-1.4202214e-12,9.9853478e-13
1.6038982e-05,-1.4208014e+00,-1.4187196e-12,9.9853478e-13
1.6048982e-05,-1.4192834e+00,-1.4172038e-12,9.9853478e-13
1.6058982e-05,-1.4177514e+00,-1.4156741e-12,9.9853478e-13
1.6068982e-05,-1.4162054e+00,-1.4141304e-12,9.9853478e-13
1.6078982e-05,-1.4146454e+00,-1.4125727e-12,9.9853478e-13
1.6088982e-05,-1.4130715e+00,-1.4110011e-12,9.9853478e-13
1.6098982e-05,-1.4114836e+00,-1.4094155e-12,9.9853478e-13
1.6108982e-05,-1.4098818e+00,-1.4078160e-12,9.9853478e-13
1.6118982e-05,-1.4082661e+00,-1.4062027e-12,9.9853478e-13
1.6128982e-05,-1.4066365e+00,-1.4045754e-12,9.9853478e-13
1.6138982e-05,-1.4049930e+00,-1.4029344e-12,9.9853478e-13
1.6148982e-05,-1.4033356e+00,-1.4012794e-12,9.9853478e-13
1.6158982e-05,-1.4016644e+00,-1.3996106e-12,9.9853478e-13
1.6168982e-05,-1.3999793e+00,-1.3979280e-12,9.9853478e-13
1.6178982e-05,-1.3982804e+00,-1.3962317e-12,9.9853478e-13
1.6188982e-05,-1.3965678e+00,-1.3945215e-12,9.9853478e-13
1.6198982e-05,-1.3948413e+00,-1.3927976e-12,9.9853478e-13
1.6208982e-05,-1.3931011e+00,-1.3910599e-12,9.9853478e-13
1.6218982e-05,-1.3913471e+00,-1.3893085e-12,9.9853478e-13
1.6228982e-05,-1.3895794e+00,-1.3875434e-12,9.9853478e-13
1.6238982e-05,-1.3877980e+00,-1.3857646e-12,9.9853478e-13
1.6248982e-05,-1.3860029e+00,-1.3839721e-12,9.9853478e-13
1.6258982e-05,-1.3841941e+00,-1.3821659e-12,9.9853478e-13
1.6268982e-05,-1.3823716e+00,-1.3803461e-12,9.9853478e-13
1.6278982e-05,-1.3805355e+00,-1.3785127e-12,9.9853478e-13
1.6288982e-05,-1.3786858e+00,-1.3766657e-12,9.9853478e-13
1.6298982e-05,-1.3768225e+00,-1.3748051e-12,9.9853478e-13
1.6308982e-05,-1.3749455e+00,-1.3729309e-12,9.9853478e-13
1.6318982e-05,-1.3730550e+00,-1.3710432e-12,9.9853478e-13
1.6328982e-05,-1.3711510e+00,-1.3691420e-12,9.9853478e-13
1.6338982e-05,-1.3692334e+00,-1.3672272e-12,9.9853478e-13
1.6348982e-05,-1.3673023e+00,-1.3652989e-12,9.9853478e-13
1.6358982e-05,-1.3653577e+00,-1.3633572e-12,9.9853478e-13
1.6368982e-05,-1.3633997e+00,-1.3614020e-12,9.9853478e-13
1.6378982e-05,-1.3614282e+00,-1.3594334e-12,9.9853478e-13
1.6388982e-05,-1.3594432e+00,-1.3574513e-12,9.9853478e-13
1.6398982e-05,-1.3574448e+00,-1.3554559e-12,9.9853478e-13
1.6408982e-05,-1.3554331e+00,-1.3534471e-12,9.9853478e-13
1.6418982e-05,-1.3534079e+00,-1.3514249e-12,9.9853478e-13
1.6428982e-05,-1.3513694e+00,-1.3493894e-12,9.9853478e-13
1.6438982e-05,-1.3493176e+00,-1.3473405e-12,9.9853478e-13
1.6448982e-05,-1.3472524e+00,-1.3452784e-12,9.9853478e-13
1.6458982e-05,-1.3451740e+00,-1.3432030e-12,9.9853478e-13
1.6468982e-05,-1.3430822e+00,-1.3411143e-12,9.9853478e-13
1.6478982e-05,-1.3409772e+00,-1.3390124e-12,9.9853478e-13
1.6488982e-05,-1.3388590e+00,-1.3368973e-12,9.9853478e-13
1.6498982e-05,-1.3367276e+00,-1.3347690e-12,9.9853478e-13
1.6508982e-05,-1.3345830e+00,-1.3326275e-12,9.9853478e-13
1.6518982e-05,-1.3324252e+00,-1.3304729e-12,9.9853478e-13
1.6528982e-05,-1.3302542e+00,-1.3283051e-12,9.9853478e-13
1.6538982e-05,-1.3280701e+00,-1.3261242e-12,9.9853478e-13
1.6548982e-05,-1.3258729e+00,-1.3239302e-12,9.9853478e-13
1.6558982e-05,-1.3236627e+00,-1.3217232e-12,9.9853478e-13
1.6568982e-05,-1.3214393e+00,-1.3195031e-12,9.9853478e-13
1.6578982e-05,-1.3192029e+00,-1.3172700e-12,9.9853478e-13
1.6588982e-05,-1.3169535e+00,-1.3150239e-12,9.9853478e-13
1.6598982e-05,-1.3146911e+00,-1.3127648e-12,9.9853478e-13
1.6608982e-05,-1.3124158e+00,-1.3104928e-12,9.9853478e-13
1.6618982e-05,-1.3101274e+00,-1.3082078e-12,9.9853478e-13
1.6628982e-05,-1.3078262e+00,-1.3059099e-12,9.9853478e-13
1.6638982e-05,-1.3055120e+00,-1.3035992e-12,9.9853478e-13
1.6648982e-05,-1.3031850e+00,-1.3012755e-12,9.9853478e-13
1.6658982e-05,-1.3008451e+00,-1.2989390e-12,9.9853478e-13
1.6668982e-05,-1.2984923e+00,-1.2965897e-12,9.9853478e-13
1.6678982e-05,-1.2961267e+00,-1.2942276e-12,9.9853478e-13
1.6688982e-05,-1.2937484e+00,-1.2918528e-12,9.9853478e-13
1.6698982e-05,-1.2913573e+00,-1.2894651e-12,9.9853478e-13
1.6708982e-05,-1.2889534e+00,-1.2870648e-12,9.9853478e-13
1.6718982e-05,-1.2865368e+00,-1.2846517e-12,9.9853478e-13
1.6728982e-05,-1.2841075e+00,-1.2822260e-12,9.9853478e-13
1.6738982e-05,-1.2816655e+00,-1.2797876e-12,9.9853478e-13
1.6748982e-05,-1.2792109e+00,-1.2773366e-12,9.9853478e-13
1.6758982e-05,-1.2767437e+00,-1.2748730e-12,9.9853478e-13
1.6768982e-05,-1.2742638e+00,-1.2723968e-12,9.9853478e-13
1.6778982e-05,-1.2717714e+00,-1.2699080e-12,9.9853478e-13
1.6788982e-05,-1.2692665e+00,-1.2674067e-12,9.9853478e-13
1.6798982e-05,-1.2667490e+00,-1.2648929e-12,9.9853478e-13
1.6808982e-05,-1.2642190e+00,-1.2623666e-12,9.9853478e-13
1.6818982e-05,-1.2616765e+00,-1.2598279e-12,9.9853478e-13
1.6828982e-05,-1.2591216e+00,-1.2572767e-12,9.9853478e-13
1.6838982e-05,-1.2565542e+00,-1.2547131e-12,9.9853478e-13
